popul,año,id_track,artist,song,duration,
0,2017,2kFKIFc5RSTlhuGed6ZNZ7,cleopatrick,hometown,256.071,
0,2017,2K6KRKhLwyZ7CLxottdClL,Blazer,Venom - Original Mix,463.999,
0,2017,2G57dgB9axIScwIC7v2BwL,Xerox,Piece of Mind,433.655,
0,2017,2ER8rFsD3nhJUEQ1edV6lg,Björn Meyer,Provenance,371.266,
0,2017,27UtOb6UHjnFngQLyDzWlC,Yotto,Marisa,272.711,
0,2017,209gZgcfLq2aUuu51vOWBl,Yandel,Hey DJ,205.52,
0,2017,209gZgcfLq2aUuu51vOWBl,CNCO,Hey DJ,205.52,
0,2017,1VLLADzAWGr1IoeMPDLNDL,Isaac Hayes,Theme From Shaft,280.16,
0,2017,1FzXko4aWC4nYtdLoXIuIK,Recycled J,Valga la Pena,209.5,
0,2017,17eJDaZ1tqPQZUT9eTi5nX,Off Limits,Are You Real,497.737,
0,2017,0WA1k20a0YV0y9GkBjlOKb,XV Kilist,Function Junction,519.111,
0,2017,0WA1k20a0YV0y9GkBjlOKb,Rocco,Function Junction,519.111,
0,2017,0GNdzYqpy7sHQcdCuHjJZX,In Flames,It's No Good,295.366,
0,2017,096we12kR3xKfhBactBzEo,Kalki,Maya,453.35,
0,2017,03YoRDLmG333y0ORu2D5A4,The Killers,Run For Cover,223.066,
0,2016,7qCI0fSHPccsA797JQbmVN,Caitlyn Smith,Starfire,271.007,
0,2016,7lFXHi6pVbVj7mf2arjaDF,Marina Kapuro,Once the Love Has Gone,316.171,
0,2016,7gYL9E5WN7Nd8l2ZQ1rkKI,A Day To Remember,Paranoia,200.676,
0,2016,7gIbS9xK2LZWf0piaHHAVI,Chasing The Rise,The Beacon,277.477,
0,2016,7bMHHMbkNBVFhInasF4AKe,Holly Macve,We Don't Know Where We're Going,254.903,
0,2016,71d0uz5SX7M5Bx7u4iNN1b,David Courtney,Radio Days,231.842,
0,2016,6vN4JFDrUu8grG1225moIk,Marina Kapuro,On the Wings of Destiny,232,
0,2016,6vN4JFDrUu8grG1225moIk,Courtney World Orchestra,On the Wings of Destiny,232,
0,2016,6vBVkRVnVuguXXES422YbS,STARSET,Monster,256.315,
0,2016,6P5c7PhSzjFZMkuxBhZqRW,Relativ,Tomorrow Lasts Forever,534.084,
0,2016,6N6DW01Ln6GnM8V3Yb1UJN,Marina Kapuro,"On the Wings of Destiny, Pt. 1",182.327,
0,2016,6m9qzuNHZLAZv1KK3eEWnT,Caitlyn Smith,This Town Is Killing Me,226.695,
0,2016,6IyNM83NiXUsu6C2OPGi5n,Chasing The Rise,Letting Go,267.333,
0,2016,6cqsXrHzwttrfrFfX6z6eG,Caitlyn Smith,Before You Called Me Baby,224.255,
0,2016,68uLNrCaAfgnEfbzjlKQLD,Marina Kapuro,Because Its Christmas,240.981,
0,2016,63DBSowdLyw0pHXb57p0cL,Audiofire (UK),Machine Minds,456,
0,2016,5yKbTecdbmBikj6UbZDEhX,Animals As Leaders,The Brain Dance,420.746,
0,2016,5QQmc86KlAj3iLL7yNGZHa,Marina Kapuro,My Idea of Heaven,298.026,
0,2016,5QOCgm6h9orXB4vA3Gbl7w,Magik,Magic Portal,406.666,
0,2016,5QOCgm6h9orXB4vA3Gbl7w,Alpha Portal,Magic Portal,406.666,
0,2016,5OOkp4U9P9oL23maHFHL1h,Desiigner,Panda,246.761,
0,2016,5cCQm5tTTwUqMRrA39nNs2,KONGOS,Take It From Me,190.771,
0,2016,594tW3s6HJrRVWWM4cPYPW,Denis Roth,Particle,203.52,
0,2016,58q4ZkagWkDV16Sehqx6AF,Volbeat,The Devil's Bleeding Crown,238.653,
0,2016,57P3O6Y0g7VDrR2f1Bdb8i,Soundaholix,Wave Maker,437.647,
0,2016,51S7JBTqiGH26OKOY9lkHv,El Viaje De Elliot,Ya Llegó la Navidad,197.775,
0,2016,4WICpfBMC86N4sn7tQxs8e,jizue,Home,407.44,
0,2016,4otEl0Y9iPWAnL7eeFz1DZ,Marina Kapuro,Easy Way Out,237.984,
0,2016,4jUQL7lDg4ovtak02048Mp,Teitur,Hopeful,232.937,
0,2016,4g2eBqIbN99A6gVXL5j7i5,Suduaya,Codes of Life,519.456,
0,2016,4g2eBqIbN99A6gVXL5j7i5,Sideform,Codes of Life,519.456,
0,2016,4aNLZcLJw554sGPxInB8sw,Jesse Dayton,Holy Ghost Rock n' Roller,193.32,
0,2016,41pwKchm9BoeBSDy1v9OAj,Marina Kapuro,Amazing,336.261,
0,2016,403XhhUSZ4DqtuQaC2TLDN,Zen Mechanics,Telemetry,493.285,
0,2016,403XhhUSZ4DqtuQaC2TLDN,Audiotec,Telemetry,493.285,
0,2016,3tYhjuoIIz9x3ix9ITesTu,Marina Kapuro,We Will Not Fall,282.946,
0,2016,3tYhjuoIIz9x3ix9ITesTu,David Courtney,We Will Not Fall,282.946,
0,2016,3ICn6wY6Z5cSF1j21ld76J,Chasing The Rise,Reign of Promise (Part II),406.392,
0,2016,3hTpoe9foSCDu6NS0vlHQS,Dinosaur Pile-Up,11:11 - Radio Edit,198.204,
0,2016,38eriFShxe6NaCIbdCnreh,Marina Kapuro,It Hurts,288.076,
0,2016,38eriFShxe6NaCIbdCnreh,David Courtney,It Hurts,288.076,
0,2016,34WEmjQFetItMoeXB4bZQl,Marina Kapuro,Because of You,296.618,
0,2016,34WEmjQFetItMoeXB4bZQl,David Courtney,Because of You,296.618,
0,2016,33xHCTy24Qnn6MLru7zhww,Loud & Burn in Noise,A Real Good Time,524.571,
0,2016,2Yau2rKBsa95VjRvinNMbe,Astrix,Valley of Stevie,521.142,
0,2016,2Yau2rKBsa95VjRvinNMbe,Ace Ventura,Valley of Stevie,521.142,
0,2016,2VP9APoMFhwnwE6awChy8U,Marina Kapuro,"My Idea of Heaven, Pt. 2",191.35,
0,2016,2nKtyom3B6SQBbmzMNQuN3,Chasing The Rise,Sleeper Awakens,280.844,
0,2016,2mSJdg90N511Wm9IcnEhEM,Marina Kapuro,"My Idea of Heaven, Pt. 1",298.026,
0,2016,2M6miV5astNxJ9jZhC76c0,Marina Kapuro,"On the Wings of Destiny, Pt. 2",239.482,
0,2016,2hc8lhjPfkhTIlHhBb8OLI,Marina Kapuro,World Radio,327.392,
0,2016,2DDt07LuuWdKaJN5Y3bQ0S,Gaudium,Global Symphony,463.487,
0,2016,2cKBRXAja8JIgF2gSmrMke,Glass Animals,Life Itself,280.415,
0,2016,2boMrRYKG3B202KVjHVim8,Symbolic,Transcendence,445.217,
0,2016,29JesI6bHkoPwXzK6QaQxL,Marina Kapuro,Satin & Lace,225.893,
0,2016,21xJVN5wEbJogczYxfZhqR,Rae Sremmurd,Black Beatles,291.893,
0,2016,21xJVN5wEbJogczYxfZhqR,Gucci Mane,Black Beatles,291.893,
0,2016,1w5sLDYzYAGI0AkLc6FPlO,LVNDSCAPE,Is This Love - Remix,199.655,
0,2016,1w5sLDYzYAGI0AkLc6FPlO,Bob Marley & The Wailers,Is This Love - Remix,199.655,
0,2016,1mZ1JD6hPtgTtmVB0JsWjv,Stephen Kalinich,Touched,332.905,
0,2016,1mZ1JD6hPtgTtmVB0JsWjv,Marina Kapuro,Touched,332.905,
0,2016,1cXzTtuKYUg2kNQJLt3xxR,Marina Kapuro,Healing Hands,284.445,
0,2016,1bq56jN4TiG39WQxyMydLT,Chasing The Rise,Maybe It's Just Me,329.042,
0,2016,1BE5TInxGRFAqJzhlC0yy2,Relativ,Back To Infinity - Original Mix,503.661,
0,2016,1aUAEjPEyazQvsGlw9dEZt,Tigran Hamasyan,Traces I,412.08,
0,2016,19deKLYjkYx0S34KkPUFqv,The Heart Collectors,One,298.751,
0,2016,14WWzenpaEgQZlqPq2nk4v,Rihanna,Work,219.32,
0,2016,14WWzenpaEgQZlqPq2nk4v,Drake,Work,219.32,
0,2016,11KJSRSgaDxqydKYiD2Jew,Rihanna,Too Good,263.373,
0,2016,11KJSRSgaDxqydKYiD2Jew,Drake,Too Good,263.373,
0,2016,0ZA8vz8WzeOoQii4EshbcG,Denis Roth,Summer,198.452,
0,2016,0Z2wvNROelCrTqUM28RLYt,Green Day,Bang Bang,205.44,
0,2016,0WjYgf4qH3B0v0HmW61doL,KYLE,iSpy,253.106,
0,2016,0WAWt08iDkrVYWL9gSzffW,Jesse Dayton,Daddy Was a Badass,238.946,
0,2016,0TIcQ1DOu1eBBqb8HFFOlA,Symbolic,Everybody Is Nobody,469.489,
0,2016,0TIcQ1DOu1eBBqb8HFFOlA,Sphera,Everybody Is Nobody,469.489,
0,2016,0nYSQrRV7Akb8guuycDSqF,Alvaro Soler,Sofia,210.466,
0,2016,0n44pFloO7pfLA4noesxjc,Relativ,Human Being,469.859,
0,2016,0fgj7wVsVLBI1DCr0BhIOe,Melody Michalski,Devil's Girl (feat. Melody Michalski),209.29,
0,2015,7y2YUIyCuVhBidENVT0068,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252.538,
0,2015,7vrUHvt40IKya566MZIQol,Mette Henriette,.oOo.,227.066,
0,2015,7MohZ0vAxyrzUjqfbQhDhw,Miyoki,Stardust,465.511,
0,2015,7MohZ0vAxyrzUjqfbQhDhw,David Maxim Micic,Stardust,465.511,
0,2015,7M4IZNraQf5A4tfhdD0Czx,Mumford & Sons,Monster,236.866,
0,2015,7FKSrb2PrBHFoo2aoOUoBF,The Decemberists,12/17/12,183.266,
0,2015,7EHE1Kb6g6Cb09I7CX9D7s,Eberhard Weber,Granada,177.386,
0,2015,7dA1ow49ErkLUPDAuHUOST,Venom,From The Very Depths,234.853,
0,2015,7Cm7IOSqEXocCy4Ewyoclt,Sub6,Designer Drugs,445.308,
0,2015,780ce5T5QktWR16TZTtUjB,David Maxim Micic,Universe in a Crayon,201.219,
0,2015,6x1lPymUbMAYfBviZfLsM5,The Roscoes,Closer,224.333,
0,2015,6wsU6qgiVd4gWLYOSy9kbQ,Ray Wylie Hubbard,"Too Young Ripe, Too Young Rotten",197.506,
0,2015,6woRHK7qpMHS0lqSwLcvOD,Ray Wylie Hubbard,"Chick Singer, Badass Rockin'",175.333,
0,2015,6s0yNmp4Hd32wGx40T6uL8,The Crystal Method,Kinetic (The Crystal Method vs. Dada Life),235.171,
0,2015,6s0yNmp4Hd32wGx40T6uL8,League of Legends,Kinetic (The Crystal Method vs. Dada Life),235.171,
0,2015,6s0yNmp4Hd32wGx40T6uL8,Dada Life,Kinetic (The Crystal Method vs. Dada Life),235.171,
0,2015,6q4h8vUTZcpr51dxAZ4Ws9,Moon Taxi,Red Hot Lights,210.906,
0,2015,6pqdKpdX8AJhxbgLuXtY9A,Nok,Just A Vision,437.956,
0,2015,6pqdKpdX8AJhxbgLuXtY9A,Moon,Just A Vision,437.956,
0,2015,6pqdKpdX8AJhxbgLuXtY9A,Fabio Fusco,Just A Vision,437.956,
0,2015,6htxLJrdOcY5pRjrxo4ukI,The Yawpers,Burdens,200.426,
0,2015,67f7UEOumMTP4jZWxxkLqQ,Toro y Moi,Empty Nesters,223.205,
0,2015,65xLro1IhpyY96LgXUv626,Teebs,Verbena Tea (with Rebekah Raff),264.333,
0,2015,65xLro1IhpyY96LgXUv626,Rebekah Raff,Verbena Tea (with Rebekah Raff),264.333,
0,2015,60K3eprXnwOwsvPDfHoNPo,"Clarence ""Gatemouth"" Brown",Honky Tonk,296.333,
0,2015,5ZthlIRzkh9EuFgG7Qtwyd,Butter Bullets,Memento Mori,185.964,
0,2015,5y5TCnWzUdaH7fZ7FHV35i,Outside Broadcast Recordings,Raindrops on Window,207.592,
0,2015,5XzmZjXhMjDHr7ZfJ6DELQ,Paul McCartney,FourFiveSeconds,188.238,
0,2015,5XzmZjXhMjDHr7ZfJ6DELQ,Kanye West,FourFiveSeconds,188.238,
0,2015,5XW3v6HJQWmPlOFnLG4k4D,Alabama Shakes,Don't Wanna Fight,232.53,
0,2015,5UNUpJk75J6O47gjSpQPy5,Mew,Satellites,369.382,
0,2015,5TMFFxlhGg0QifObzfCbUq,Plini,Paper Moon,512.402,
0,2015,5qNorWTAF5jRGpd3YshEov,Sufjan Stevens,No Shade in the Shadow of The Cross,160.881,
0,2015,5NFpNDUc9ns0upEeMqqYko,coldrain,Gone,252.875,
0,2015,5m4K7cz9SYqyZpbgsTckZN,Joe Chawki,Paradise Now,414.388,
0,2015,5m4K7cz9SYqyZpbgsTckZN,Hodge Gjonbalaj,Paradise Now,414.388,
0,2015,5lCXOjFGSEOxb5Fe6LFoTE,Ray Wylie Hubbard,"Hey Mama, My Time Ain't Long",232.306,
0,2015,5HYEjfX8h3F82Qyb96PXg8,Cilver,I'm America,222.173,
0,2015,5hrJyy7ownT1HGTEbHkaQe,Karunesh,Autumn Leaves,536.626,
0,2015,5Ex0CFhT3J4AdjvHnOvdDW,Sleater-Kinney,Surface Envy,186.546,
0,2015,5Dzgo5JzWbM3NR505efDIA,The Decemberists,A Beginning Song,322.173,
0,2015,54EcSxLrK36yLfR9bY9nJ6,Four Tet,Gillie Amma I Love You,347.213,
0,2015,53b7YqVw2Vc1oRrYeOm7z7,Kelly Clarkson,Heartbeat Song,198.693,
0,2015,5285B9cegoBsGWnhju9V4d,Dirk Scheele,Tingeling,202.04,
0,2015,50eOiNli6LF7dSL027kO9D,Blackberry Smoke,Let Me Help You (Find the Door),183.55,
0,2015,4vO63BIzlI9XvL5cl453Pj,Luke Dowsett,Apogee: The Light In You,153.338,
0,2015,4uZWwiZ8mteGBLpb3aXHOV,The Yawpers,Doing it Right,277.52,
0,2015,4qWKBkoYXBTafofmMSLKSy,Vini Vici,Namaste,462.608,
0,2015,4PgJ0NUYaDDh659TW5mWBK,Mumford & Sons,The Wolf,221.24,
0,2015,4oWrCXdawpZ0Z2Flgw18h8,Luke Dowsett,Barkley,195.343,
0,2015,4oLF2w04mPazWAkHt8PPaD,Thomas Morgan,Lyskaster,254.773,
0,2015,4oLF2w04mPazWAkHt8PPaD,Jon Christensen,Lyskaster,254.773,
0,2015,4oLF2w04mPazWAkHt8PPaD,Jakob Bro,Lyskaster,254.773,
0,2015,4nfnvxmLbGfSxmby9ENfVN,Audiotec,Alien Dreams,460,
0,2015,4mqVUkv3epcKid8O9tlgtl,Beck,Dreams,314.32,
0,2015,4Ld3RS6KBXGsvtfmnjxlVl,Nicky Jam,El Perdón (with Enrique Iglesias),207.013,
0,2015,4Ld3RS6KBXGsvtfmnjxlVl,Enrique Iglesias,El Perdón (with Enrique Iglesias),207.013,
0,2015,4Klvkp26Iq4koVA8WpVCNA,Ren Aris,A Picture of Pigment,208.363,
0,2015,4HocJmT7Ug3VZVLU2INxRF,David Urwitz,Så kommer kärleken hem,219.266,
0,2015,49gJzNJHnKy1idifRmuVtD,Lao Che,Wojenka,210.252,
0,2015,47StfXJOnGLhYfMEWgoTiX,Pop Evil,Footsteps,262.106,
0,2015,47EzfHW3RniJY2L8xB2E9Q,Sideform,Digital Fortress,434.75,
0,2015,423nz7oRR7kPY8Wpk7qz0u,Hot Chip,Huarache Lights,329.169,
0,2015,3YCalMexINobl7oIGbPlCM,Grateful Dead,Interview on Kfrc Radio 1966,410.48,
0,2015,3XXkNLxELd7zKqDYmxaHdy,Zen Meditation and Natural White Noise and New Age Deep Massage,Forest Sunrise,397.765,
0,2015,3XXkNLxELd7zKqDYmxaHdy,Howard Donenfeld,Forest Sunrise,397.765,
0,2015,3VWsBrDVQDygBhWGX0UwbE,Infected Mushroom,Where Do I Belong,206.484,
0,2015,3v1QF80kjymjfE5f5qay1L,Zyrus 7,Phantasm,538.059,
0,2015,3T3lLy4pQGAyPD08GmJeO4,Blutengel,The Siren,221.333,
0,2015,3rQ42XVLJNerQEM0HrXC1P,Otpetye Moshenniki,Граница,245.2,
0,2015,3rQ42XVLJNerQEM0HrXC1P,Leonid Agutin,Граница,245.2,
0,2015,3OAidJgDFEydX7wzFZnnX1,'->Pia-no-jaC<-,Tasogare,471.92,
0,2015,3NRmEKAyKDfSUdhTMbPxkg,Dj Bim,Pathfinder - Live Version,452.48,
0,2015,3Lb1fNe2V99KNNNuQGGdUZ,Special Providence,Gas Giants,423.253,
0,2015,3gA2OJK56lx5z7riHwq3HL,4Minute,Crazy,191.132,
0,2015,3dJPei6iZanLYRXDfmk8QC,Allan Olsen,Tilfældigt strejfet (LIVE),229.106,
0,2015,35nDhBLbcjUFEsMhaM2cr3,V-Society,Enigma - Original,444,
0,2015,35nDhBLbcjUFEsMhaM2cr3,Relativ,Enigma - Original,444,
0,2015,31JIUoF71Wwvwjgy7Byu0Q,Mark Knopfler,Beryl,190.919,
0,2015,2WK0SX33jSfcpKggqXSDvz,Ren Aris,SC-101,199.053,
0,2015,2RcNX90ZiBRg9ClCZ6ZtNB,Krovostok,Снайпер,161.738,
0,2015,2QzQU3nEL5kcCI11o5AfmK,Mr FijiWiji,Yours Truly (feat. Danyka Nadeau),282.026,
0,2015,2QzQU3nEL5kcCI11o5AfmK,Danyka,Yours Truly (feat. Danyka Nadeau),282.026,
0,2015,2OYcZYfvsFHojgD2WPSYqE,Exodus,Angel of Death,278.306,
0,2015,2ocZf6smuLD7BYQeM3wL1H,I Musici,"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 1 in E Major, RV 269, ""La primavera"" (Spring): I. Allegro",227.373,
0,2015,2ocZf6smuLD7BYQeM3wL1H,Felix Ayo,"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 1 in E Major, RV 269, ""La primavera"" (Spring): I. Allegro",227.373,
0,2015,2ocZf6smuLD7BYQeM3wL1H,Antonio Vivaldi,"Le quattro stagioni (The Four Seasons), Op. 8 - Concerto No. 1 in E Major, RV 269, ""La primavera"" (Spring): I. Allegro",227.373,
0,2015,2nv9wUQ4swbBephJ8GIaYp,Napalm Death,How The Years Condemn,163.408,
0,2015,2nTHMq7C8qsYymQq1wWsJE,Gentle Knife,Remnants of Pride,477.146,
0,2015,2KWtL5nKDBP6JSiBI7hRF5,La Unión,Mas y Mas - Ritual Mix,249.931,
0,2015,2KWtL5nKDBP6JSiBI7hRF5,Giovanna,Mas y Mas - Ritual Mix,249.931,
0,2015,2KerlpO7VnoIiE69HUiiro,Basement,Promise Everything,156.946,
0,2015,2HLbqabL0C1Vm3iFO6KFFq,Douwe Bob,Hold Me,229.796,
0,2015,2HLbqabL0C1Vm3iFO6KFFq,Anouk,Hold Me,229.796,
0,2015,2CyhQvZOTDJtHZnvmhRPEJ,Enter Shikari,Anaesthetist,175.827,
0,2015,2B79Ff1xGAG4d9VCudL78h,Русик (ex. Черная Экономика),В пути,268.486,
0,2015,2B79Ff1xGAG4d9VCudL78h,Mesr,В пути,268.486,
0,2015,2B79Ff1xGAG4d9VCudL78h,Artem Tatishchevskiy,В пути,268.486,
0,2015,27gydFlaWIpSOWD7hYCWH5,Hodge Gjonbalaj,Adrift in Time,199.487,
0,2015,1v0oR1tTuNnOpLUnCtrCB8,The Heart Collectors,No Victory,246.542,
0,2015,1t83xGNyGLMRhnJpfk5sC8,Lyck,You're so Beautiful - Radio Edit,224.533,
0,2015,1t7ljrkQ6gECWsdnDJLFHf,Barbara Moleko,Gør Mig Lykkelig,220.264,
0,2015,1shDLpsNopiFi72lzxr7mI,Sebastian Ingrosso,On My Way,264.786,
0,2015,1shDLpsNopiFi72lzxr7mI,Axwell /\ Ingrosso,On My Way,264.786,
0,2015,1q4jUtYRsxq4okKRCNpqhq,Vini Vici,Talking with U.F.O's,466.521,
0,2015,1pr8Cvahu3q309lWjQMQwG,School of 7 Bells,Connjur,276.973,
0,2015,1POX4cdEEqlALThGIFDkxD,Orisma,Psychedelic Lifeform,444.48,
0,2015,1nckh5bPw4NL7bLqoQBVYR,Christian Scott aTunde Adjuah,Of a New Cool,454.472,
0,2015,1jv01AgP5GHYEQAbWgssCe,Jonathan Johansson,Alla helveten,218.04,
0,2015,1G9CNtXsMoyQ4Z2uNALRdo,El Último De La Fila,Cuando el Mar te Tenga - En Directo,230.309,
0,2015,1fBhy6ldTdjsQxTRuTIz6U,Polyphia,James Franco,196.09,
0,2015,1ERmCUXMVGnTprIhXpUHef,Ray Wylie Hubbard,All Loose Things,215.813,
0,2015,1BmmEgeyMCouU9MopstjEy,Audio Fire,Serpent,466.086,
0,2015,14IMF22eUidHlvMwHg1dR2,From Borealis,Paperweight,202.152,
0,2015,12562PP1ORHjVeA49y1eGU,From Borealis,Long Cold Winter,208.236,
0,2015,11UxrBKT5QBvi9cr3968tL,Brazilian Lounge Project,Misty,308.2,
0,2015,0yhPEz5KxlDwckGJaMlZqM,Fall Out Boy,Centuries,228.36,
0,2015,0piqsFJviZU2ZxNQ2FiAzF,Vini Vici,The Calling,445.217,
0,2015,0piqsFJviZU2ZxNQ2FiAzF,Ace Ventura,The Calling,445.217,
0,2015,0m1JrCakObxTs6AYDcIn5V,Hillsong UNITED,Captain,331.373,
0,2015,0DRZmqqpgZNZvUbcG9JU4F,Noel Gallagher's High Flying Birds,Ballad of the Mighty I,315.093,
0,2015,0BMGyqvrjuJExY6jcVAtX2,All Time Low,Something's Gotta Give,189.384,
0,2015,0ALZMToZlwCm3rMguKl28C,Hillsong UNITED,Touch The Sky,262.12,
0,2015,05wFHt1ZAsFU8GKbHV7nxo,Belle & Sebastian,The Party Line,254.115,
0,2015,04t9VaqqZYkfLGgAx2v6TL,Seigmen,Hva vi elsker,285.472,
0,2014,7wkoDPxFHUMWNfQqnbTczG,Leon Bolier,Project XVI - Original Mix,318.75,
0,2014,7wCBueaDJplKi91KAtRvjU,I Am The Avalanche,The Shape I'm In,209.16,
0,2014,7tZw4AP76Z78n9oSxSgW3u,Steve Hackett,Morpheus (feat. Steve Hackett),475.933,
0,2014,7t7CM05fi5INQlSvK5dfgP,Pat Green,Girls from Texas (feat. Lyle Lovett),199.899,
0,2014,7t7CM05fi5INQlSvK5dfgP,Lyle Lovett,Girls from Texas (feat. Lyle Lovett),199.899,
0,2014,7pSJmBTlbA4S5zSLsj6Pzz,2 Unlimited,No Limit,223.694,
0,2014,7mqledRoDwLE6I2tuzynNh,Dolphin,Девять,264.437,
0,2014,7mbntF1nak5PZzARg1H30z,Severed Heads,Dead Eyes Opened,392.948,
0,2014,7M2MhDx4Zzkb6I9fI7mNtQ,Sammy Renders,On Trees And Birds And Fire - Sam Feldt & Bloombox Remix Edit,177.946,
0,2014,7M2MhDx4Zzkb6I9fI7mNtQ,I Am Oak,On Trees And Birds And Fire - Sam Feldt & Bloombox Remix Edit,177.946,
0,2014,7lChgvhSLH3WW4H9p16Ksi,Partyraiser,Harmony of Hardcore - The Myths of The Ultimate Hardcore Feeling 2014 Anthem,437.052,
0,2014,7lChgvhSLH3WW4H9p16Ksi,MC Syco,Harmony of Hardcore - The Myths of The Ultimate Hardcore Feeling 2014 Anthem,437.052,
0,2014,7lChgvhSLH3WW4H9p16Ksi,F. Noize,Harmony of Hardcore - The Myths of The Ultimate Hardcore Feeling 2014 Anthem,437.052,
0,2014,7KtZHeB4PGWBftPeyjxRyf,Acid Drinkers,25 Cents For A Riff,299.28,
0,2014,7ko8vqOTifLXX2mRgtWi0V,Tiger Lou,Homecoming #2,255.853,
0,2014,7jUdqLnznOX82kBgnRqQnq,Satellite Stories,The Trap,231.066,
0,2014,7IHOIqZUUInxjVkko181PB,Sam Smith,Stay With Me,172.723,
0,2014,7idOPXvY0roIXqYx9gWNRK,Jack Beats,Beatbox,263.446,
0,2014,7h4IZzvMce6Nxl8x5qXqaa,Amplifier,Magic Carpet,221.066,
0,2014,7h2vR2V6XuG2xpqeuWBaxz,Sophia Hamadi,Your Lips Against Mine,279.991,
0,2014,7h2vR2V6XuG2xpqeuWBaxz,Ensemble Economique,Your Lips Against Mine,279.991,
0,2014,7h2vR2V6XuG2xpqeuWBaxz,Denmother,Your Lips Against Mine,279.991,
0,2014,79egzL505PYBv9xOWTa7Ad,Paul White,Running On A Rainy Day,204.316,
0,2014,78ZWU51pXQyGpaVhp7HvyC,Jul,T'es pas le seul,216.772,
0,2014,76QLGx0NleOYqkDtL7HKIA,Zack De La Rocha,Close Your Eyes (And Count to Fuck) [feat. Zack De La Rocha],234.16,
0,2014,76QLGx0NleOYqkDtL7HKIA,Run The Jewels,Close Your Eyes (And Count to Fuck) [feat. Zack De La Rocha],234.16,
0,2014,74nSH12f5IZZ47SdqEeVUn,Bernard Minier,"Kindertotenlied, Kapitel 1",205.586,
0,2014,74g8tOLysPnqBZtv19Eoax,Jean Racine,Entre Nous,198.164,
0,2014,71Xm3gicd9489AYaDVS4gQ,Chasing The Rise,Internal Fight,241.82,
0,2014,6ZSvhLZRJredt15aJiBQqv,BABYMETAL,Gimme Chocolate!!,232.706,
0,2014,6TE0rCTuZDLthaRsfrXE3m,Contusion,Social Fever,441.353,
0,2014,6r23KBSU0GVXIdgJhlOZdD,Vertical Mode,Don't Look Back,532.173,
0,2014,6r23KBSU0GVXIdgJhlOZdD,Sonic Species,Don't Look Back,532.173,
0,2014,6pshzM08uCMHoMUbXYsFT6,Bodyslam,เรือเล็กควรออกจากฝั่ง,266.742,
0,2014,6nM9Sr6MPcfpqwQTD7PZGi,Olly Murs,Wrapped Up (feat. Travie McCoy),185.64,
0,2014,6NibzFEV3Rfid6jPDsgB0n,Justyna Święs,Ślady feat. Justyna Święs,340.04,
0,2014,6NibzFEV3Rfid6jPDsgB0n,Fisz Emade Tworzywo,Ślady feat. Justyna Święs,340.04,
0,2014,6N8GRBzGcppbhTBBeZuHq6,Basement Jaxx,Never Say Never - Extended Mix,263.053,
0,2014,6MJcse3ttnGJ9jzxriQ9QX,Vinnie Colaiuta,Duaji & Guruji,416.386,
0,2014,6MJcse3ttnGJ9jzxriQ9QX,Jimmy Johnson,Duaji & Guruji,416.386,
0,2014,6MJcse3ttnGJ9jzxriQ9QX,Dewa Budjana,Duaji & Guruji,416.386,
0,2014,6J8o2d7KGwCN8NjYRgAzt7,Madonna,Living For Love,218.786,
0,2014,6i0wswTZryduLp0Hrfk77v,Don Omar,Soledad,192.333,
0,2014,6hGeSm4x4NVk4oMrYugsbL,Vini Vici,Anything & Everything,445.215,
0,2014,6hGeSm4x4NVk4oMrYugsbL,Pixel,Anything & Everything,445.215,
0,2014,6eICV6HWeiatcqb7qnCbLJ,Ritree,Big Brother,518.26,
0,2014,6dTCOijsPDH8xrg8K86Vjs,Noisia,Tommy's Theme,280.308,
0,2014,6dC4gM9HZ1MEW6R9OP9TtW,Huge L,Vihellellen,301.725,
0,2014,6dC4gM9HZ1MEW6R9OP9TtW,AI,Vihellellen,301.725,
0,2014,6cYlmMwkyiu9wmYgJVsstZ,Lemongrass,Magnificent - Tim Angrave Resplendent Remix,374.4,
0,2014,6CgblVLDKOE8NNpIqH38Nw,RAP/RAP/RAP,The Judgement of Paris,205.714,
0,2014,5yVnJq7vmGnvQdOXC7CdUG,Block B,HER,179.053,
0,2014,5YTAeJuCmgo5lta6ZJC1Ft,Time in Motion,Rainforest,512.866,
0,2014,5Xq7YFdrsGfBlMsUQv8byx,Four Year Strong,Go Down in History,211.2,
0,2014,5X0pWJrZfsS1oFiClzhQhJ,Chad VanGaalen,Weighted Sin,183.413,
0,2014,5rtqR8ibgvYnQSaiUdy6v0,NitroDrop,Architect,497.391,
0,2014,5PKq3gMexDhqvHb3LsJDpK,Andrew Bird,Giant of Illinois,211.364,
0,2014,5OBb8hxS8BLpyXl7KUM8hJ,Real Estate,Talking Backwards,187.733,
0,2014,5nfirhf57Fv9xOWcDRo3xf,Ticon,Hops of Hades,445.818,
0,2014,5LYPsIl8ls31G2jEu8WqGG,Devin Townsend Project,Fallout,270.666,
0,2014,5kzFg2B9IcXt41Nwqmr9Eg,SUPER JUNIOR,Mamacita (아야야),207.743,
0,2014,5kG0H75CMQSvXy6TZ67s08,X-Ray Dog,Acts Of Courage,160.44,
